 Net Value Growth Rate_x_ Equity to Liability, Interest-bearing debt interest rate_div_ Cash/Total Assets, Net Value Growth Rate_x_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Cash/Total Assets, Interest-bearing debt interest rate_div_ Revenue Per Share (Yuan ¥), Revenue Per Share (Yuan ¥)_div_ Net Value Growth Rate, Interest-bearing debt interest rate_x_ Net profit before tax/Paid-in capital, Net Value Growth Rate_div_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Net profit before tax/Paid-in capital, Net profit before tax/Paid-in capital_div_ Net Value Growth Rate, Net profit before tax/Paid-in capital, Cash/Total Assets, Revenue Per Share (Yuan ¥)_div_ Cash/Total Assets, Equity to Liability, Cash/Total Assets_div_ Net profit before tax/Paid-in capital,Bankrupt
9.044056737495702e-06,0.0025072860355636,8,7.744628310800841e-08,1179.3727775970733,2.957203012209577,0.0014214605946819,250.3561638315832,3.250725494839117e-05,0.0039942235221237,9.134353976487925e-05,419.73038371560807,0.195807254354875,0.0662136566121447,1.763879934671647,0.0193871610686105,0.3381573039708125,0
6.115240026485005e-06,0.0173335586869895,2,7.90779637805094e-08,733.7753760189233,12.71945975913809,0.0120314343484826,62.5864065243175,4.369657989853706e-05,0.0159774095486011,5.802784046277463e-05,552.5588853210802,0.179066435412111,0.0140781378775829,1.440688586145054,0.0188708424180391,0.0786196310826569,0
7.88550171331632e-06,0.018359023030051,9,3.108125821354845e-07,252.98227835369903,4.64457527073886,0.0037492485711903,402.73148566601486,0.0001187310873459,0.0024829891382747,7.863122293915169e-05,381.99377133058726,0.173312721514215,0.0373150751071565,4.896720416557527,0.0173805990973514,0.2153048698796599,0
1.9566000509913846e-05,0.1296368974133075,2,1.0719283501680301e-07,757.3809559851657,98.1887308002298,0.0108728260348478,46.58872928519033,4.112744431821388e-05,0.0214639422565456,8.118929588095714e-05,383.6688363916724,0.176494985295227,0.0017974975536348,11.92301215061007,0.0425339440971013,0.0101844108986098,0
9.502125770426635e-06,0.0055192333560363,7,9.958018865867786e-08,916.8745426348422,5.060704043037164,0.0042880284587026,89.06701170750378,3.4872916444783296e-05,0.0112272790696977,9.13072216452334e-05,350.1924827706038,0.178817585400799,0.0353345173464129,1.287125819158901,0.0186091215549663,0.1976008975359201,0
1.3100821083877132e-05,0.0024029956139165,3,1.4790563869892734e-07,640.0431211098382,1.5380717354931188,0.0101264321692697,60.9046632077712,5.8388102591270864e-05,0.0164187632278326,9.46691209444606e-05,394.7578389639302,0.193318754241762,0.125689026330794,0.2372992548684002,0.0267524868321652,0.6501646481332195,0
3.552253937295379e-05,0.0,7,0.0,20674157.3033708,1.1533269700439377,0.0,81.0541818224541,0.0,0.0123372033326946,0.0001157703884133,369.1903891504919,0.206741573033708,0.179256678175628,0.2532080375813241,0.0634357867220254,0.8670567166277393,0
3.625760846709937e-05,0.0,4,0.0,22269813.739537,0.7897959853373209,0.0,80.55167455275992,0.0,0.0124141151714631,0.0001013983940386,489.0942471601249,0.22269813739537,0.281969183981476,0.1300759302391463,0.0796314571703606,1.2661496616802943,0
1.284280909674594e-05,0.0190295046142633,7,3.20747041708716e-07,305.01275852502573,5.804332236498644,0.0100701422821272,127.23186925907837,0.0001253509711124,0.0078595077046856,9.783346606700627e-05,390.8016272130165,0.195535781615263,0.0336878930434716,1.8896954076598893,0.0256684017833722,0.1722850469736815,0
1.9060525338376432e-05,0.0,8,0.0,19486464.0675666,1.1325820244353113,0.0,206.8803494379351,0.0,0.0048336058392806,8.926507420317104e-05,425.37800604869193,0.194864640675666,0.172053436436096,0.5508252933873605,0.0416089098038324,0.8829381616395006,0
1.0889150939084164e-05,0.2604671885055036,0,2.721498362257604e-07,225.11797474713865,58.63669690758068,0.1328253093200479,13.134833159257782,0.0001068911581603,0.0761313631845749,6.126670906911731e-05,392.7558924303947,0.155124047960184,0.0026455013630408,1.960971803949531,0.0275707508724609,0.0170541010712846,1
3.720335219309987e-05,0.0080763750285603,2,3.180372738277436e-07,252.92959603753943,2.042782880564277,0.0499072158866467,32.12416642828806,0.0001289700948075,0.0311284917352607,8.044216570666776e-05,405.50969899386985,0.180612321846015,0.0884148301498864,0.1618276884496825,0.0835306180660653,0.4895282024555576,0
2.54002716539854e-05,0.0,3,0.0,18201493.1000679,1.5266715375307984,0.0,59.59385687994831,0.0,0.0167798791766651,8.305629464751209e-05,398.8705400817682,0.182014931000679,0.119223363545737,0.2280946722504252,0.0556637966107141,0.655019653278311,0
2.900069837265511e-05,3956172472.961022,2,320340.651272406,2.379415176648384e-10,0.9413376823602022,44814652154.03582,37.1196158368061,126799034.76359236,0.0269393035420719,7.622234073349902e-05,395.81659336341295,0.173697307895332,0.184521773362399,0.0882784949589987,0.0660874907007528,1.0623179194602743,0
5.0025710336624485e-05,0.0,3,0.0,18351557.1977981,0.5465857053900709,0.0,57.89406973509018,0.0,0.0172725613613873,8.83572147371682e-05,381.1490186826495,0.183515571977981,0.335748931416269,0.0830228319973809,0.103902062478307,1.8295390930703288,0
3.786395524726773e-05,6582770558.289022,3,47798.372185718,1.663387513625054e-09,10.94969835171659,3876795008.9442606,65.2964061114208,20126988.91486316,0.0153144207210951,7.950721546532643e-05,421.0713632289208,0.182972626498756,0.0167102792355086,1.697992342410936,0.0871375924898955,0.091326657118056,0
2.226594027584105e-05,0.0019955750929611,7,2.406656616981629e-07,567.6422529697624,1.1328070647528747,0.0104958081480002,43.11998849355293,6.183047985817557e-05,0.023190775409854,0.0001366161377623,256.9109009201266,0.187346353970289,0.165382392528677,0.1901306150210644,0.0305340408294609,0.8827627556994102,0
3.224156429261757e-05,0.0024074656865536,1,2.558074487010901e-07,305.5918454665518,0.7357149482735672,0.087183925330155,14.214900249910492,9.688423785443605e-05,0.0703470600278891,7.817405869594353e-05,378.7305877132097,0.172068471457658,0.233879255143973,0.0276135990631845,0.0709667219251389,1.359221939792182,0
8.956457983740027e-06,0.0265400405197787,2,1.330541001850632e-07,631.1412419436357,16.751091681062885,0.0163337621681081,38.70425015319161,5.3091426328348896e-05,0.0258363780599638,8.397882546864696e-05,399.0126497574806,0.183055576502526,0.0109279689035762,1.624856863953973,0.0195231306282831,0.0596975438573976,0
2.058188780986154e-05,0.0007896992679021,8,8.747682666085574e-08,1755.5552217072443,1.386458986963602,0.0018528275274041,122.68459009391324,3.4911650429040046e-05,0.00815085046897,0.0001535812902514,399.0895530749176,0.247575597617073,0.178566828215152,0.4262129920141528,0.033178345918781,0.7212617993099814,0
2.99474720372724e-05,0.0011252653261916,3,1.4998429705332932e-07,593.2027744118807,0.6675311773399246,0.0109191817859111,63.71570886300921,6.190254799553875e-05,0.0156943733743617,8.89738553780531e-05,412.7179711430774,0.191629590528618,0.287072110424774,0.1030539620908044,0.0645000913974705,1.498057239762928,0
2.565209708271444e-05,0.0018695216898578,9,6.320718637616043e-07,318.3369816371565,0.5951485182541616,0.004313748843216,115.0370460902251,9.985222939757656e-05,0.0086927741662736,0.000201215441997,157.97467088110324,0.178289721740442,0.299571804886553,0.4333867394252174,0.0227293949487362,1.6802527098008988,0
9.673827678144907e-06,0.0034543227063372,2,1.0514222819306928e-07,616.9272217181269,2.1311499335615305,0.0120095233216458,50.70074045256763,3.949835448063997e-05,0.0197230938242086,6.486766630607209e-05,375.65690448459134,0.156104366186562,0.0732488795915849,0.2876318213697093,0.0232801151064914,0.4692301483210462,1
2.02444589403962e-05,0.0065689581987827,3,8.14435264024316e-08,956.6564541974586,6.284574086597056,0.0061866135859058,68.67412382641675,3.310488653871025e-05,0.0145611879997411,7.7917663663113e-05,406.4673018987778,0.177965462634794,0.0283178139579252,1.0618015692852314,0.0462387388397056,0.159119707540331,0
1.3693938013201456e-05,0.0013125493606419,5,1.0001119393883277e-07,757.6171475018973,0.9944542914248964,0.0058405699161299,85.91504455101115,3.802349920535729e-05,0.0116391412620101,7.577357772994977e-05,380.1839175269432,0.169730789533218,0.170677306189184,0.2247296132552984,0.0306740552634741,1.005576516805253,0
7.820733492111234e-06,0.0696875914231875,6,2.1411995415535337e-07,363.4718244849014,25.33000254621692,0.0108513989666085,99.59196199658048,8.411177442303561e-05,0.0100407431342258,7.782818824968467e-05,392.816657923072,0.174851067038685,0.0069029133897491,6.421990004940556,0.017570286895717,0.0394788153819713,1
9.836193761341614e-06,0.0232304794506244,7,2.167083567394956e-07,492.6969312147679,11.445863713673749,0.0061165074649252,128.0836821897757,8.365110698536614e-05,0.0078072461784071,0.0001067741336172,386.0004190108208,0.203016363773471,0.017737084277205,3.797996836497156,0.0187021727374213,0.0873677524010764,0
4.8491535041673805e-06,0.0270322053094708,0,1.2868894259768344e-07,318.7450982657338,8.61658470635549,0.0987227874325207,14.353855051273223,5.812946123810407e-05,0.069665222459449,4.101993018955664e-05,451.6901853008793,0.136120956187316,0.0157975433028666,0.273818674695484,0.0160914806201788,0.116055180515892,0
2.041593670982345e-05,0.0,7,0.0,19016665.4098484,1.1170597885659177,0.0,103.367436195069,0.0,0.0096740518823308,0.0001063179883619,340.137262381743,0.190166654098484,0.170238553812793,0.3394735572695739,0.0365171541919778,0.8952071311753642,0
1.40490339954056e-05,0.0012445369232313,7,1.6629176990596174e-07,570.327587940979,0.7098148015526528,0.0062210087248994,109.80098008856424,6.478641228121789e-05,0.0091072005679271,9.484359801006504e-05,389.5869247083832,0.192225322373878,0.270810519666898,0.2000538415148046,0.0284740366821788,1.4088180591108146,0
1.476112949536853e-05,0.0076654465690021,2,1.730961129048718e-07,440.5574486745791,3.3771575191168486,0.0284657492444055,29.931564664533013,6.497752557849961e-05,0.033408780465343,7.626076758404468e-05,375.3757545506076,0.169195384963427,0.0500999287815564,0.2692864614731847,0.0327496701985256,0.2961069288699371,0
2.0333002444038017e-05,0.0048216492010347,3,3.1954836286654585e-07,341.0757306109997,1.6445775309831805,0.0242055601669766,38.83189685856282,0.0001024487638417,0.0257515725116886,0.0001089921800034,320.5993792690577,0.186931603951437,0.113665414967641,0.1991958474924356,0.0348729675825494,0.6080588112675803,0
2.3326174656195244e-05,0.0035915254661875,2,2.624056978029551e-07,406.8195801837373,1.4611357868054098,0.0220246581592968,34.116368875991746,8.021663338190349e-05,0.0293109324111187,0.0001067541798968,305.69182241883414,0.180650026393183,0.123636703318857,0.1630683054788008,0.0394726845484158,0.684398994804313,0
5.115071714994233e-05,0.0024962137685286,7,5.161018445534692e-07,428.0442178276167,1.0685149494940047,0.021291492659553,16.51812464489363,7.769711440640629e-05,0.060539030114462,0.0002209195956369,150.54484660570077,0.182369353744062,0.170675518527161,0.1172399023853788,0.0422249696921802,0.9358782364711642,0
3.221508996434204e-05,0.0006534239494634,8,1.2418207985796898e-07,1771.4967121116767,1.157630237027991,0.0023357369254821,54.74451470008418,2.81321398107628e-05,0.0182664815428468,0.0002200056038023,226.53714914087163,0.223248623784028,0.192849672604334,0.2797506094191724,0.0326899605070061,0.8638336071113335,0
2.160579377740809e-05,0.0062976745916777,3,1.6342295184255058e-07,591.1045676722423,3.722692736153213,0.0109885619062953,65.52574060759662,6.955879963231091e-05,0.0152608529145596,9.660286934306418e-05,425.6277273110093,0.202775054671593,0.0544699849857069,0.5731116253446442,0.045351820750567,0.2686226981306822,0
1.8962214386704243e-05,0.0,3,0.0,18538571.7517533,2.193043640191514,0.0,63.33278118276366,0.0,0.0157892589747883,8.438163334314745e-05,407.2818675756167,0.185385717517533,0.0845335187086871,0.3410207132845505,0.0416598207515727,0.4559871994498189,0
1.747472448791654e-05,0.0022046104852765,7,1.110608266409312e-07,980.5241586241092,2.161787006492908,0.0045251189427148,72.60309330115919,3.5779529992798154e-05,0.0137732776722808,0.0001089035244847,322.1560265252276,0.18730864942312,0.0866452741378638,0.4871938154394498,0.0300556575956372,0.4625801839846436,0
2.020306120207679e-05,0.0429409196700848,2,4.311410455309833e-07,195.4950224195022,8.394828294239042,0.0489605003071685,39.23693086363995,0.0001619235899911,0.0254856415010065,8.428685448841828e-05,375.5619505820632,0.177920217178192,0.021194016958275,0.8770518336127667,0.0426464252172529,0.1191208964512427,0
1.4051200004290471e-05,0.0284727445072007,9,1.7758445764127533e-07,461.219376735553,13.132500185956376,0.0018557852224685,515.1557287716146,7.830678249183544e-05,0.0019411154668438,8.190738066740332e-05,440.9449264711483,0.190045999547545,0.0144714156125255,15.3426931522533,0.0326023653533897,0.0761469059359812,0
1.5200352068745898e-05,0.0158376695763698,0,1.5744006447736485e-07,418.0735575959654,6.621492749776534,0.1273487338641458,6.609493489595766,5.5405676303990446e-05,0.1512934965026321,6.582333596709424e-05,351.9078540472774,0.152198175099917,0.0229854678750688,0.1243641274774559,0.0351465906695446,0.1510232717951203,0
1.2306063480446987e-05,0.0069106991127594,2,1.0800867535304737e-07,750.7976978057897,5.18875405597661,0.0176575772957234,29.95594176215572,4.289668843212715e-05,0.0333815955326542,8.109605745734816e-05,397.1508678021602,0.179466103612096,0.0345875040112644,0.3913727173231653,0.0272333986741647,0.1927244275541786,0
1.371058098836751e-05,0.0089537743645162,4,1.8001895115979597e-07,426.1023773120961,3.815319913711961,0.010993116241137,80.86452287939805,6.819172227154075e-05,0.012366084260286,7.670842052122919e-05,378.7946019142743,0.170462257748284,0.0446783555377511,0.8144889681516807,0.0304677970741298,0.2621011448922301,0
1.441964024168034e-05,0.0281923432872841,0,1.974777596573164e-07,380.4154261390727,10.725047679765934,0.0820908077439734,11.7822053975034,7.266374778643074e-05,0.0848717160486405,7.51253049963165e-05,367.95100271457903,0.166261971193726,0.0155022027787272,0.3434281024613516,0.0319125201635281,0.0932396129736013,0
1.0682135571596738e-05,0.0005373945380668,8,6.200875710278365e-08,1435.3197867050742,0.7713914422303811,0.001083724374864,259.3304873555172,2.5015909327899807e-05,0.0038560010398899,8.900913795011258e-05,403.4168387370137,0.189495513158887,0.24565414531573,0.4958774633249481,0.0227416735898178,1.296358569430453,0
3.468542040610234e-05,0.0,3,0.0,19049845.4113566,1.5567485466847075,0.0,35.85730048412778,0.0,0.0278878578144614,0.0001172327520899,309.5472100593326,0.190498454113566,0.122369434005107,0.1803304911260653,0.0563623974516455,0.6423644126188662,0
1.1869983049356649e-05,0.0108086236698817,4,9.097560623439745e-08,967.799226027686,10.461122389405013,0.0054722973944967,74.0602853285716,3.5685945489185325e-05,0.0135022246317164,8.805070657796026e-05,392.2501181437198,0.185845712992987,0.0177653602991957,1.975152264281984,0.02505358047376,0.0955919781907818,0
4.7193166750899486e-05,0.050344847433087,4,2.8724567761665885e-07,321.0971677910127,16.165876565980675,0.0182230368473242,59.92113800700299,0.0001007180123788,0.0166882707974347,9.223542040988669e-05,350.6268554074104,0.179835608174346,0.0111243857257963,2.7627025875948656,0.0920146707913917,0.0618586342279063,0
1.8397944013873376e-05,0.0014068169189733,7,1.36075529556414e-07,576.8273882480612,0.8115157281636369,0.0050949509001406,149.578172888067,5.982159184170796e-05,0.0066853081392045,7.849452971735243e-05,439.6100926496184,0.185762762989217,0.22890838517008,0.2761197750420925,0.0435400138792413,1.2322618869571218,0
1.2124738658963818e-05,0.003784205858761,7,1.3202550246531965e-07,641.8302557990887,2.428901848059676,0.0037330966017151,169.49072128100113,5.361888273887192e-05,0.0058998980703181,8.474089383552082e-05,406.1163028670278,0.185513912977905,0.0763776802414161,1.0136907167777105,0.0265433559955679,0.4117086147249055,0
1.966869289400031e-05,0.0215988008422118,1,1.9628584412904706e-07,384.0079576813195,8.294299883464891,0.0578416524766921,17.055020172018686,7.436050142982118e-05,0.0586323708482804,7.53770390300354e-05,378.8293279325324,0.168984239499284,0.0203735286799991,0.3734120919235143,0.0440943177578682,0.1205646605548609,0
0.0001064844065135,0.0,2,0.0,19613905.4369957,0.7054752476708542,0.0,33.65726730788295,0.0,0.0297106314469496,9.466018922893904e-05,406.39821087292296,0.196139054369957,0.278023995828008,0.0584263620131376,0.220639225093905,1.4174840525577297,0
4.084847355974919e-05,0.0,2,0.0,17276223.5125556,0.5087692182394024,0.0,27.84758270847804,0.0,0.0359089313934305,7.759683585483365e-05,384.6307012416961,0.172762235125556,0.339568951588125,0.0368353145984218,0.0909453783251118,1.9655275453345795,0
2.71388489240103e-05,0.0009371994734249,5,1.5615865358520493e-07,710.7328900645824,0.6661215364001288,0.0089843526244508,59.54174119814241,5.937504993993537e-05,0.0167946244216163,0.0001109909311709,380.21556695004006,0.205429454792248,0.308396346470375,0.1043146035418823,0.0502304006222089,1.501227425103103,0
8.963357848459637e-06,0.0015975354259637,4,1.0363425876395885e-07,557.6170397281969,0.8908458431272098,0.0064319794318946,110.19604096963648,4.09616559272894e-05,0.009074496708805,5.7790360780102896e-05,395.24173959064245,0.151134906869769,0.169653256090604,0.2483737803819759,0.023441214683224,1.122528530166143,0
8.295886449488167e-06,0.0527929169458254,2,2.554764705873228e-07,266.2127636140244,14.054393140698805,0.0258548613085054,49.88931876484413,8.772978949352952e-05,0.0200439112983451,6.801228201724384e-05,343.3890332118401,0.152824070582912,0.0108737480522323,2.0418942704271115,0.0186409145333921,0.0711520593531916,1
4.247363283669045e-05,52082071622.89169,2,165605.265294743,4.955396539741622e-10,25.80873175026528,20679016337.831543,39.97509323320004,67839378.6290628,0.0250150035548642,8.206397586045628e-05,409.6359065363731,0.18334967197044,0.0071041620974358,2.5185938085139408,0.0948958000918968,0.0387465198798716,0
